nohup: ignoring input
epoch 0 batch 0: loss:232.698227; accuracy:0.0622
epoch 23 batch 69: loss:3.113205; accuracy:0.1311
epoch 23 batch 70: loss:2.967684; accuracy:0.1956
epoch 23 batch 71: loss:3.163219; accuracy:0.1578
epoch 23 batch 72: loss:2.932381; accuracy:0.1644
epoch 23 batch 73: loss:3.074739; accuracy:0.1333
epoch 23 batch 74: loss:3.060364; accuracy:0.1400
epoch 23 batch 75: loss:3.046062; accuracy:0.1556
epoch 23 batch 76: loss:3.211748; accuracy:0.1422
epoch 23 batch 77: loss:3.105329; accuracy:0.1333
epoch 23 batch 78: loss:2.773770; accuracy:0.2222
epoch 23 batch 79: loss:2.896389; accuracy:0.1689
epoch 23 batch 80: loss:2.976376; accuracy:0.1778
epoch 23 batch 81: loss:3.024974; accuracy:0.1578
epoch 23 batch 82: loss:2.896455; accuracy:0.1933
epoch 23 batch 83: loss:2.940198; accuracy:0.1800
epoch 23 batch 84: loss:3.012167; accuracy:0.1622
epoch 23 batch 85: loss:3.061509; accuracy:0.1422
epoch 23 batch 86: loss:3.001553; accuracy:0.1711
epoch 23 batch 87: loss:3.009049; accuracy:0.1867
epoch 23 batch 88: loss:2.960481; accuracy:0.1467
epoch 23 batch 89: loss:2.991041; accuracy:0.1644
epoch 23 batch 90: loss:3.013345; accuracy:0.1578
epoch 23 batch 91: loss:2.979016; accuracy:0.1422
epoch 23 batch 92: loss:2.955076; accuracy:0.1533
epoch 23 batch 93: loss:2.886179; accuracy:0.1333
epoch 23 batch 94: loss:3.014271; accuracy:0.1711
epoch 23 batch 95: loss:2.967350; accuracy:0.1378
epoch 23 batch 96: loss:2.811785; accuracy:0.2311
epoch 23 batch 97: loss:2.987530; accuracy:0.1711
epoch 23 batch 98: loss:3.147105; accuracy:0.0978
epoch 23 batch 99: loss:2.840478; accuracy:0.1933

epoch 23, on val, loss=1.4431 acc=0.3902

epoch 24 batch 0: loss:3.067532; accuracy:0.1400
epoch 24 batch 1: loss:3.021160; accuracy:0.1622
epoch 24 batch 2: loss:3.001356; accuracy:0.1556
epoch 24 batch 3: loss:2.986780; accuracy:0.1711
epoch 24 batch 4: loss:3.100477; accuracy:0.1444
epoch 24 batch 5: loss:2.879083; accuracy:0.1778
epoch 24 batch 6: loss:2.941648; accuracy:0.1667
epoch 24 batch 7: loss:2.925182; accuracy:0.1556
epoch 24 batch 8: loss:3.175406; accuracy:0.1400
epoch 24 batch 9: loss:3.016377; accuracy:0.1378
epoch 24 batch 10: loss:3.116183; accuracy:0.1444
epoch 24 batch 11: loss:3.003453; accuracy:0.1422
epoch 24 batch 12: loss:2.915571; accuracy:0.1978
epoch 24 batch 13: loss:2.856336; accuracy:0.1800
epoch 24 batch 14: loss:3.003768; accuracy:0.1578
epoch 24 batch 15: loss:2.996245; accuracy:0.1533
epoch 24 batch 16: loss:3.028230; accuracy:0.1600
epoch 24 batch 17: loss:3.192866; accuracy:0.1578
epoch 24 batch 18: loss:2.883408; accuracy:0.2044
epoch 24 batch 19: loss:3.199284; accuracy:0.1200
epoch 24 batch 20: loss:2.964314; accuracy:0.1600
epoch 24 batch 21: loss:2.908068; accuracy:0.1756
epoch 24 batch 22: loss:3.073701; accuracy:0.1578
epoch 24 batch 23: loss:2.943392; accuracy:0.1600
epoch 24 batch 24: loss:2.905147; accuracy:0.1800
epoch 24 batch 25: loss:3.092264; accuracy:0.1467
epoch 24 batch 26: loss:3.048558; accuracy:0.1733
epoch 24 batch 27: loss:2.962719; accuracy:0.1867
epoch 24 batch 28: loss:2.977847; accuracy:0.1600
epoch 24 batch 29: loss:3.119011; accuracy:0.1533
epoch 24 batch 30: loss:3.036706; accuracy:0.1533
epoch 24 batch 31: loss:3.151791; accuracy:0.1156
epoch 24 batch 32: loss:2.972442; accuracy:0.1711
epoch 24 batch 33: loss:3.023566; accuracy:0.1244
epoch 24 batch 34: loss:2.840929; accuracy:0.1933
epoch 24 batch 35: loss:2.890965; accuracy:0.1933
epoch 24 batch 36: loss:3.005566; accuracy:0.1533
epoch 24 batch 37: loss:3.078320; accuracy:0.1289
epoch 24 batch 38: loss:3.068152; accuracy:0.1711
epoch 24 batch 39: loss:3.062780; accuracy:0.1622
epoch 24 batch 40: loss:3.045482; accuracy:0.1644
epoch 24 batch 41: loss:3.035530; accuracy:0.1489
epoch 24 batch 42: loss:2.861749; accuracy:0.2133
epoch 24 batch 43: loss:3.174589; accuracy:0.1000
epoch 24 batch 44: loss:3.004291; accuracy:0.1622
epoch 24 batch 45: loss:2.872898; accuracy:0.1911
epoch 24 batch 46: loss:3.054475; accuracy:0.1267
epoch 24 batch 47: loss:2.950910; accuracy:0.1356
epoch 24 batch 48: loss:3.116998; accuracy:0.1533
epoch 24 batch 49: loss:2.916113; accuracy:0.1978
epoch 24 batch 50: loss:3.025330; accuracy:0.1244
epoch 24 batch 51: loss:3.040761; accuracy:0.1378
epoch 24 batch 52: loss:2.824523; accuracy:0.1778
epoch 24 batch 53: loss:2.959166; accuracy:0.1356
epoch 24 batch 54: loss:3.005141; accuracy:0.1289
epoch 24 batch 55: loss:2.976150; accuracy:0.1778
epoch 24 batch 56: loss:2.888618; accuracy:0.1622
epoch 24 batch 57: loss:2.885183; accuracy:0.1800
epoch 24 batch 58: loss:2.932561; accuracy:0.1778
epoch 24 batch 59: loss:2.973484; accuracy:0.1378
epoch 24 batch 60: loss:3.008653; accuracy:0.1711
epoch 24 batch 61: loss:3.035662; accuracy:0.1333
epoch 24 batch 62: loss:3.074582; accuracy:0.1222
epoch 24 batch 63: loss:3.055559; accuracy:0.1600
epoch 24 batch 64: loss:3.077730; accuracy:0.1267
epoch 24 batch 65: loss:2.908984; accuracy:0.1778
epoch 24 batch 66: loss:3.011019; accuracy:0.2111
epoch 24 batch 67: loss:2.982741; accuracy:0.1778
epoch 24 batch 68: loss:3.077612; accuracy:0.1711
epoch 24 batch 69: loss:2.947647; accuracy:0.1689
epoch 24 batch 70: loss:2.866882; accuracy:0.2000
epoch 24 batch 71: loss:2.988623; accuracy:0.1889
epoch 24 batch 72: loss:2.971463; accuracy:0.1800
epoch 24 batch 73: loss:3.097788; accuracy:0.1533
epoch 24 batch 74: loss:2.988023; accuracy:0.1600
epoch 24 batch 75: loss:3.057641; accuracy:0.1422
epoch 24 batch 76: loss:3.057651; accuracy:0.1667
epoch 24 batch 77: loss:3.031414; accuracy:0.1400
epoch 24 batch 78: loss:2.988200; accuracy:0.1800
epoch 24 batch 79: loss:3.166240; accuracy:0.1356
epoch 24 batch 80: loss:2.877528; accuracy:0.1978
epoch 24 batch 81: loss:3.132032; accuracy:0.1244
epoch 24 batch 82: loss:3.122266; accuracy:0.1333
epoch 24 batch 83: loss:3.083554; accuracy:0.1200
epoch 24 batch 84: loss:2.956605; accuracy:0.1711
epoch 24 batch 85: loss:3.146674; accuracy:0.1400
epoch 24 batch 86: loss:3.057420; accuracy:0.1444
epoch 24 batch 87: loss:2.991784; accuracy:0.1778
epoch 24 batch 88: loss:3.029443; accuracy:0.1267
epoch 24 batch 89: loss:3.060206; accuracy:0.1267
epoch 24 batch 90: loss:2.978003; accuracy:0.1778
epoch 24 batch 91: loss:2.856407; accuracy:0.2044
epoch 24 batch 92: loss:2.918333; accuracy:0.1600
epoch 24 batch 93: loss:2.989374; accuracy:0.1800
epoch 24 batch 94: loss:2.858158; accuracy:0.2267
epoch 24 batch 95: loss:3.037604; accuracy:0.1511
epoch 24 batch 96: loss:3.108120; accuracy:0.1600
epoch 24 batch 97: loss:2.966329; accuracy:0.1689
epoch 24 batch 98: loss:2.750472; accuracy:0.2511
epoch 24 batch 99: loss:3.010577; accuracy:0.1622

epoch 24, on val, loss=1.4356 acc=0.3917

epoch 25 batch 0: loss:2.911878; accuracy:0.1978
epoch 25 batch 1: loss:2.894680; accuracy:0.1644
epoch 25 batch 2: loss:3.041481; accuracy:0.1756
epoch 25 batch 3: loss:2.949919; accuracy:0.1578
epoch 25 batch 4: loss:3.106423; accuracy:0.1267
epoch 25 batch 5: loss:2.979393; accuracy:0.1756
epoch 25 batch 6: loss:2.938014; accuracy:0.1844
epoch 25 batch 7: loss:3.012714; accuracy:0.1689
epoch 25 batch 8: loss:3.091964; accuracy:0.1489
epoch 25 batch 9: loss:2.824577; accuracy:0.2022
epoch 25 batch 10: loss:3.128002; accuracy:0.1556
epoch 25 batch 11: loss:2.963446; accuracy:0.1556
epoch 25 batch 12: loss:3.049380; accuracy:0.1467
epoch 25 batch 13: loss:3.022700; accuracy:0.1444
epoch 25 batch 14: loss:2.954045; accuracy:0.1578
epoch 25 batch 15: loss:3.067446; accuracy:0.1400
epoch 25 batch 16: loss:2.989315; accuracy:0.1622
epoch 25 batch 17: loss:2.962084; accuracy:0.1933
epoch 25 batch 18: loss:3.038703; accuracy:0.1511
epoch 25 batch 19: loss:2.865959; accuracy:0.2178
epoch 25 batch 20: loss:2.989517; accuracy:0.1533
epoch 25 batch 21: loss:3.091088; accuracy:0.1422
epoch 25 batch 22: loss:3.043913; accuracy:0.1222
epoch 25 batch 23: loss:3.016142; accuracy:0.1622
epoch 25 batch 24: loss:3.076031; accuracy:0.1467
epoch 25 batch 25: loss:3.006948; accuracy:0.1533
epoch 25 batch 26: loss:2.984904; accuracy:0.1933
epoch 25 batch 27: loss:2.820865; accuracy:0.2022
epoch 25 batch 28: loss:3.074067; accuracy:0.1533
epoch 25 batch 29: loss:2.914818; accuracy:0.1889
epoch 25 batch 30: loss:2.941483; accuracy:0.1733
epoch 25 batch 31: loss:3.067067; accuracy:0.1800
epoch 25 batch 32: loss:2.977138; accuracy:0.1800
epoch 25 batch 33: loss:2.926900; accuracy:0.1889
epoch 25 batch 34: loss:3.009150; accuracy:0.1756
epoch 25 batch 35: loss:3.036684; accuracy:0.1311
epoch 25 batch 36: loss:2.960676; accuracy:0.1444
epoch 25 batch 37: loss:2.926156; accuracy:0.1889
epoch 25 batch 38: loss:3.034954; accuracy:0.1622
epoch 25 batch 39: loss:2.993742; accuracy:0.1867
epoch 25 batch 40: loss:2.978521; accuracy:0.1711
epoch 25 batch 41: loss:2.919505; accuracy:0.2000
epoch 25 batch 42: loss:3.198017; accuracy:0.1289
epoch 25 batch 43: loss:3.042126; accuracy:0.1822
epoch 25 batch 44: loss:3.010430; accuracy:0.1222
epoch 25 batch 45: loss:3.111645; accuracy:0.1044
epoch 25 batch 46: loss:2.924715; accuracy:0.1556
epoch 25 batch 47: loss:2.918382; accuracy:0.1711
epoch 25 batch 48: loss:2.840212; accuracy:0.2044
epoch 25 batch 49: loss:2.965818; accuracy:0.1622
epoch 25 batch 50: loss:2.968756; accuracy:0.1533
epoch 25 batch 51: loss:3.167286; accuracy:0.1244
epoch 25 batch 52: loss:2.937366; accuracy:0.1622
epoch 25 batch 53: loss:3.098485; accuracy:0.1289
epoch 25 batch 54: loss:3.006768; accuracy:0.1511
epoch 25 batch 55: loss:3.132369; accuracy:0.1244
epoch 25 batch 56: loss:3.071972; accuracy:0.1644
epoch 25 batch 57: loss:2.850855; accuracy:0.1911
epoch 25 batch 58: loss:2.951992; accuracy:0.1356
epoch 25 batch 59: loss:2.933939; accuracy:0.1667
epoch 25 batch 60: loss:3.094999; accuracy:0.1156
epoch 25 batch 61: loss:2.980555; accuracy:0.1556
epoch 25 batch 62: loss:3.036979; accuracy:0.1511
epoch 25 batch 63: loss:3.139408; accuracy:0.1089
epoch 25 batch 64: loss:3.039393; accuracy:0.1244
epoch 25 batch 65: loss:3.028098; accuracy:0.1467
epoch 25 batch 66: loss:3.071338; accuracy:0.1267
epoch 25 batch 67: loss:3.059823; accuracy:0.1111
epoch 25 batch 68: loss:3.093250; accuracy:0.0978
epoch 25 batch 69: loss:3.013341; accuracy:0.1444
epoch 25 batch 70: loss:3.035221; accuracy:0.1733
epoch 25 batch 71: loss:2.843891; accuracy:0.1956
epoch 25 batch 72: loss:2.980963; accuracy:0.1689
epoch 25 batch 73: loss:2.910577; accuracy:0.1778
epoch 25 batch 74: loss:2.967905; accuracy:0.1600
epoch 25 batch 75: loss:2.861480; accuracy:0.2022
epoch 25 batch 76: loss:3.008269; accuracy:0.1711
epoch 25 batch 77: loss:3.019230; accuracy:0.1933
epoch 25 batch 78: loss:2.910484; accuracy:0.1600
epoch 25 batch 79: loss:2.956927; accuracy:0.1822
epoch 25 batch 80: loss:3.020293; accuracy:0.1511
epoch 25 batch 81: loss:3.116472; accuracy:0.1311
epoch 25 batch 82: loss:3.026643; accuracy:0.1444
epoch 25 batch 83: loss:2.997643; accuracy:0.1267
epoch 25 batch 84: loss:2.902430; accuracy:0.1956
epoch 25 batch 85: loss:2.988432; accuracy:0.1667
epoch 25 batch 86: loss:3.068422; accuracy:0.1422
epoch 25 batch 87: loss:3.034006; accuracy:0.1778
epoch 25 batch 88: loss:3.003906; accuracy:0.1444
epoch 25 batch 89: loss:3.097815; accuracy:0.1578
epoch 25 batch 90: loss:2.984656; accuracy:0.1622
epoch 25 batch 91: loss:3.127408; accuracy:0.1044
epoch 25 batch 92: loss:2.978602; accuracy:0.1711
epoch 25 batch 93: loss:2.991361; accuracy:0.1867
epoch 25 batch 94: loss:2.890411; accuracy:0.1444
epoch 25 batch 95: loss:2.737288; accuracy:0.1978
epoch 25 batch 96: loss:2.989222; accuracy:0.1756
epoch 25 batch 97: loss:3.050155; accuracy:0.1600
epoch 25 batch 98: loss:2.993340; accuracy:0.1622
epoch 25 batch 99: loss:2.891266; accuracy:0.2000

epoch 25, on val, loss=1.4250 acc=0.3984

==> best loss model (loss = 1.425026), saving model...

epoch 26 batch 0: loss:2.885967; accuracy:0.1622
epoch 26 batch 1: loss:2.978630; accuracy:0.1378
epoch 26 batch 2: loss:2.813363; accuracy:0.2000
epoch 26 batch 3: loss:3.098132; accuracy:0.1222
epoch 26 batch 4: loss:2.989314; accuracy:0.2111
epoch 26 batch 5: loss:2.856555; accuracy:0.1933
epoch 26 batch 6: loss:3.024679; accuracy:0.1378
epoch 26 batch 7: loss:2.959577; accuracy:0.1733
epoch 26 batch 8: loss:2.991638; accuracy:0.1289
epoch 26 batch 9: loss:2.980336; accuracy:0.1667
epoch 26 batch 10: loss:3.073296; accuracy:0.1511
epoch 26 batch 11: loss:2.959682; accuracy:0.1667
epoch 26 batch 12: loss:2.988288; accuracy:0.1689
epoch 26 batch 13: loss:2.952509; accuracy:0.1844
epoch 26 batch 14: loss:2.895315; accuracy:0.1800
epoch 26 batch 15: loss:2.926036; accuracy:0.1667
epoch 26 batch 16: loss:2.947273; accuracy:0.2044
epoch 26 batch 17: loss:3.042808; accuracy:0.1311
epoch 26 batch 18: loss:2.994988; accuracy:0.1667
epoch 26 batch 19: loss:3.053259; accuracy:0.1244
epoch 26 batch 20: loss:2.869699; accuracy:0.1911
epoch 26 batch 21: loss:3.015468; accuracy:0.1422
epoch 26 batch 22: loss:2.910085; accuracy:0.1689
epoch 26 batch 23: loss:3.076793; accuracy:0.1689
epoch 26 batch 24: loss:3.135741; accuracy:0.1356
epoch 26 batch 25: loss:2.970565; accuracy:0.1867
epoch 26 batch 26: loss:3.007080; accuracy:0.1600
epoch 26 batch 27: loss:2.886133; accuracy:0.1578
epoch 26 batch 28: loss:2.836997; accuracy:0.2022
epoch 26 batch 29: loss:3.006247; accuracy:0.1889
epoch 26 batch 30: loss:3.039986; accuracy:0.1400
epoch 26 batch 31: loss:2.903285; accuracy:0.2022
epoch 26 batch 32: loss:3.103443; accuracy:0.1244
epoch 26 batch 33: loss:2.969208; accuracy:0.1800
epoch 26 batch 34: loss:3.038397; accuracy:0.1289
epoch 26 batch 35: loss:3.182358; accuracy:0.1022
epoch 26 batch 36: loss:3.151018; accuracy:0.1511
epoch 26 batch 37: loss:3.075313; accuracy:0.1378
epoch 26 batch 38: loss:2.950285; accuracy:0.2000
epoch 26 batch 39: loss:2.951972; accuracy:0.2000
epoch 26 batch 40: loss:2.949312; accuracy:0.1578
epoch 26 batch 41: loss:3.029282; accuracy:0.1622
epoch 26 batch 42: loss:3.028248; accuracy:0.1622
epoch 26 batch 43: loss:2.839453; accuracy:0.2156
epoch 26 batch 44: loss:2.920017; accuracy:0.1867
epoch 26 batch 45: loss:3.026341; accuracy:0.1533
epoch 26 batch 46: loss:2.760795; accuracy:0.2244
epoch 26 batch 47: loss:2.945467; accuracy:0.1978
epoch 26 batch 48: loss:3.204640; accuracy:0.1356
epoch 26 batch 49: loss:3.063970; accuracy:0.1444
epoch 26 batch 50: loss:3.006356; accuracy:0.2022
epoch 26 batch 51: loss:2.888589; accuracy:0.2089
epoch 26 batch 52: loss:2.924774; accuracy:0.1822
epoch 26 batch 53: loss:3.074255; accuracy:0.1511
epoch 26 batch 54: loss:3.008019; accuracy:0.1644
epoch 26 batch 55: loss:2.905452; accuracy:0.1511
epoch 26 batch 56: loss:3.078647; accuracy:0.1444
epoch 26 batch 57: loss:3.060454; accuracy:0.1333
epoch 26 batch 58: loss:3.035326; accuracy:0.1978
epoch 26 batch 59: loss:2.903577; accuracy:0.1867
epoch 26 batch 60: loss:3.126342; accuracy:0.1511
epoch 26 batch 61: loss:2.964379; accuracy:0.1800
epoch 26 batch 62: loss:2.922937; accuracy:0.1822
epoch 26 batch 63: loss:3.036297; accuracy:0.1289
epoch 26 batch 64: loss:3.002141; accuracy:0.1222
epoch 26 batch 65: loss:3.116060; accuracy:0.1644
epoch 26 batch 66: loss:3.023365; accuracy:0.1378
epoch 26 batch 67: loss:2.843315; accuracy:0.1778
epoch 26 batch 68: loss:3.062961; accuracy:0.1400
epoch 26 batch 69: loss:2.991876; accuracy:0.1533
epoch 26 batch 70: loss:3.083535; accuracy:0.1578
epoch 26 batch 71: loss:2.973680; accuracy:0.1733
epoch 26 batch 72: loss:2.897667; accuracy:0.1667
epoch 26 batch 73: loss:2.919693; accuracy:0.1844
epoch 26 batch 74: loss:2.918428; accuracy:0.1422
epoch 26 batch 75: loss:3.004074; accuracy:0.1444
epoch 26 batch 76: loss:2.961489; accuracy:0.1400
epoch 26 batch 77: loss:2.958982; accuracy:0.1733
epoch 26 batch 78: loss:2.873454; accuracy:0.1933
epoch 26 batch 79: loss:2.989972; accuracy:0.1533
epoch 26 batch 80: loss:2.976505; accuracy:0.1711
epoch 26 batch 81: loss:3.072718; accuracy:0.1222
epoch 26 batch 82: loss:3.084117; accuracy:0.1489
epoch 26 batch 83: loss:2.995884; accuracy:0.1533
epoch 26 batch 84: loss:3.100118; accuracy:0.1089
epoch 26 batch 85: loss:3.120732; accuracy:0.1356
epoch 26 batch 86: loss:2.964259; accuracy:0.1911
epoch 26 batch 87: loss:3.041015; accuracy:0.1422
epoch 26 batch 88: loss:3.016304; accuracy:0.1511
epoch 26 batch 89: loss:2.928643; accuracy:0.1844
epoch 26 batch 90: loss:3.199934; accuracy:0.1067
epoch 26 batch 91: loss:2.788475; accuracy:0.2222
epoch 26 batch 92: loss:3.019717; accuracy:0.1844
epoch 26 batch 93: loss:2.964211; accuracy:0.1844
epoch 26 batch 94: loss:3.055790; accuracy:0.1467
epoch 26 batch 95: loss:2.993583; accuracy:0.1711
epoch 26 batch 96: loss:3.183074; accuracy:0.1089
epoch 26 batch 97: loss:3.093441; accuracy:0.1422
epoch 26 batch 98: loss:2.932791; accuracy:0.1800
epoch 26 batch 99: loss:2.880372; accuracy:0.1844

epoch 26, on val, loss=1.4493 acc=0.3906

epoch 27 batch 0: loss:2.939994; accuracy:0.1756
epoch 27 batch 1: loss:2.871654; accuracy:0.2067
epoch 27 batch 2: loss:2.928526; accuracy:0.1778
epoch 27 batch 3: loss:3.025249; accuracy:0.1733
epoch 27 batch 4: loss:2.856969; accuracy:0.1756
epoch 27 batch 5: loss:3.132689; accuracy:0.1378
epoch 27 batch 6: loss:3.203665; accuracy:0.1044
epoch 27 batch 7: loss:2.953732; accuracy:0.1667
epoch 27 batch 8: loss:3.032846; accuracy:0.1689
epoch 27 batch 9: loss:2.959014; accuracy:0.1644
epoch 27 batch 10: loss:2.922540; accuracy:0.1622
epoch 27 batch 11: loss:3.088434; accuracy:0.1489
epoch 27 batch 12: loss:2.973108; accuracy:0.1333
epoch 27 batch 13: loss:2.947575; accuracy:0.1556
epoch 27 batch 14: loss:3.134769; accuracy:0.1200
epoch 27 batch 15: loss:2.875312; accuracy:0.1689
epoch 27 batch 16: loss:2.956092; accuracy:0.1667
epoch 27 batch 17: loss:2.972845; accuracy:0.1533
epoch 27 batch 18: loss:3.064767; accuracy:0.1244
epoch 27 batch 19: loss:2.940653; accuracy:0.1756
epoch 27 batch 20: loss:3.079138; accuracy:0.1756
epoch 27 batch 21: loss:2.869080; accuracy:0.2022
epoch 27 batch 22: loss:3.004921; accuracy:0.1533
epoch 27 batch 23: loss:2.881605; accuracy:0.1933
epoch 27 batch 24: loss:2.849946; accuracy:0.2044
epoch 27 batch 25: loss:2.972745; accuracy:0.1867
epoch 27 batch 26: loss:3.126437; accuracy:0.1156
epoch 27 batch 27: loss:2.868857; accuracy:0.1778
epoch 27 batch 28: loss:3.056595; accuracy:0.1178
epoch 27 batch 29: loss:2.927336; accuracy:0.1489
epoch 27 batch 30: loss:3.062021; accuracy:0.1422
epoch 27 batch 31: loss:2.885143; accuracy:0.1778
epoch 27 batch 32: loss:2.737843; accuracy:0.2022
epoch 27 batch 33: loss:2.895437; accuracy:0.1867
epoch 27 batch 34: loss:2.901491; accuracy:0.1978
epoch 27 batch 35: loss:3.043953; accuracy:0.1356
epoch 27 batch 36: loss:2.896385; accuracy:0.2044
epoch 27 batch 37: loss:3.138198; accuracy:0.1222
epoch 27 batch 38: loss:2.993566; accuracy:0.1822
epoch 27 batch 39: loss:2.948778; accuracy:0.1622
epoch 27 batch 40: loss:2.904200; accuracy:0.1956
epoch 27 batch 41: loss:3.072817; accuracy:0.1622
epoch 27 batch 42: loss:3.038566; accuracy:0.1711
epoch 27 batch 43: loss:2.944545; accuracy:0.1800
epoch 27 batch 44: loss:3.193223; accuracy:0.1111
epoch 27 batch 45: loss:3.058573; accuracy:0.1689
epoch 27 batch 46: loss:2.921677; accuracy:0.1644
epoch 27 batch 47: loss:2.929093; accuracy:0.1778
epoch 27 batch 48: loss:2.879733; accuracy:0.2111
epoch 27 batch 49: loss:2.782564; accuracy:0.2111
epoch 27 batch 50: loss:2.987994; accuracy:0.1689
epoch 27 batch 51: loss:3.026108; accuracy:0.1533
epoch 27 batch 52: loss:2.973364; accuracy:0.1644
epoch 27 batch 53: loss:2.942739; accuracy:0.1689
epoch 27 batch 54: loss:3.016571; accuracy:0.1533
epoch 27 batch 55: loss:2.952091; accuracy:0.1600
epoch 27 batch 56: loss:2.968944; accuracy:0.1644
epoch 27 batch 57: loss:3.293023; accuracy:0.1067
epoch 27 batch 58: loss:2.868553; accuracy:0.1444
epoch 27 batch 59: loss:3.061241; accuracy:0.1489
epoch 27 batch 60: loss:2.926511; accuracy:0.1533
epoch 27 batch 61: loss:2.984668; accuracy:0.1689
epoch 27 batch 62: loss:2.963274; accuracy:0.1511
epoch 27 batch 63: loss:2.792558; accuracy:0.2067
epoch 27 batch 64: loss:2.834477; accuracy:0.2000
epoch 27 batch 65: loss:3.089366; accuracy:0.1689
epoch 27 batch 66: loss:3.045752; accuracy:0.1267
epoch 27 batch 67: loss:3.007319; accuracy:0.1778
epoch 27 batch 68: loss:2.847305; accuracy:0.1844
epoch 27 batch 69: loss:2.822072; accuracy:0.1956
epoch 27 batch 70: loss:2.887995; accuracy:0.1711
epoch 27 batch 71: loss:2.971623; accuracy:0.1244
epoch 27 batch 72: loss:2.808747; accuracy:0.1978
epoch 27 batch 73: loss:2.948308; accuracy:0.1733
epoch 27 batch 74: loss:2.887847; accuracy:0.1978
epoch 27 batch 75: loss:3.045017; accuracy:0.1267
epoch 27 batch 76: loss:2.996761; accuracy:0.1444
epoch 27 batch 77: loss:2.928540; accuracy:0.1622
epoch 27 batch 78: loss:2.969049; accuracy:0.1622
epoch 27 batch 79: loss:2.920538; accuracy:0.1533
epoch 27 batch 80: loss:2.911430; accuracy:0.1600
epoch 27 batch 81: loss:2.910341; accuracy:0.2133
epoch 27 batch 82: loss:2.905900; accuracy:0.1822
epoch 27 batch 83: loss:2.874641; accuracy:0.1556
epoch 27 batch 84: loss:2.958451; accuracy:0.1800
epoch 27 batch 85: loss:3.067017; accuracy:0.1600
epoch 27 batch 86: loss:3.196748; accuracy:0.1467
epoch 27 batch 87: loss:2.920094; accuracy:0.2089
epoch 27 batch 88: loss:2.883955; accuracy:0.1622
epoch 27 batch 89: loss:2.878654; accuracy:0.2067
epoch 27 batch 90: loss:3.069203; accuracy:0.1400
epoch 27 batch 91: loss:3.010814; accuracy:0.1356
epoch 27 batch 92: loss:3.116138; accuracy:0.1467
epoch 27 batch 93: loss:3.022285; accuracy:0.1444
epoch 27 batch 94: loss:2.778191; accuracy:0.2089
epoch 27 batch 95: loss:2.924988; accuracy:0.1822
epoch 27 batch 96: loss:2.925203; accuracy:0.1844
epoch 27 batch 97: loss:2.871142; accuracy:0.1689
epoch 27 batch 98: loss:2.960795; accuracy:0.1822
epoch 27 batch 99: loss:2.860539; accuracy:0.1800

epoch 27, on val, loss=1.4142 acc=0.4070

==> best loss model (loss = 1.414232), saving model...

epoch 28 batch 0: loss:2.987259; accuracy:0.1400
epoch 28 batch 1: loss:2.953091; accuracy:0.2022
epoch 28 batch 2: loss:2.993591; accuracy:0.1444
epoch 28 batch 3: loss:3.012341; accuracy:0.1511
epoch 28 batch 4: loss:2.977954; accuracy:0.1933
epoch 28 batch 5: loss:2.902186; accuracy:0.1889
epoch 28 batch 6: loss:2.948530; accuracy:0.1467
epoch 28 batch 7: loss:2.889245; accuracy:0.2000
epoch 28 batch 8: loss:3.138978; accuracy:0.1289
epoch 28 batch 9: loss:3.048032; accuracy:0.1467
epoch 28 batch 10: loss:3.025226; accuracy:0.1644
epoch 28 batch 11: loss:2.945046; accuracy:0.1667
epoch 28 batch 12: loss:2.964363; accuracy:0.1956
epoch 28 batch 13: loss:2.790300; accuracy:0.2089
epoch 28 batch 14: loss:2.956492; accuracy:0.2000
epoch 28 batch 15: loss:2.810790; accuracy:0.2111
epoch 28 batch 16: loss:3.250442; accuracy:0.1000
epoch 28 batch 17: loss:2.740881; accuracy:0.2178
epoch 28 batch 18: loss:2.888445; accuracy:0.1578
epoch 28 batch 19: loss:2.975250; accuracy:0.1756
epoch 28 batch 20: loss:3.036342; accuracy:0.1733
epoch 28 batch 21: loss:3.032061; accuracy:0.1356
epoch 28 batch 22: loss:3.025052; accuracy:0.1689
epoch 28 batch 23: loss:3.044783; accuracy:0.1644
epoch 28 batch 24: loss:3.141046; accuracy:0.1467
epoch 28 batch 25: loss:2.935044; accuracy:0.1778
epoch 28 batch 26: loss:2.892746; accuracy:0.1711
epoch 28 batch 27: loss:3.000021; accuracy:0.1822
epoch 28 batch 28: loss:2.844492; accuracy:0.1867
epoch 28 batch 29: loss:2.836432; accuracy:0.1667
epoch 28 batch 30: loss:3.097190; accuracy:0.1222
epoch 28 batch 31: loss:2.866947; accuracy:0.2111
epoch 28 batch 32: loss:3.032194; accuracy:0.1378
epoch 28 batch 33: loss:2.865643; accuracy:0.1889
epoch 28 batch 34: loss:3.129866; accuracy:0.1378
epoch 28 batch 35: loss:2.918849; accuracy:0.2089
epoch 28 batch 36: loss:3.068024; accuracy:0.1556
epoch 28 batch 37: loss:2.780865; accuracy:0.2333
epoch 28 batch 38: loss:2.935233; accuracy:0.1756
epoch 28 batch 39: loss:2.983469; accuracy:0.1533
epoch 28 batch 40: loss:2.822461; accuracy:0.2067
epoch 28 batch 41: loss:2.849771; accuracy:0.2222
epoch 28 batch 42: loss:2.899507; accuracy:0.1889
epoch 28 batch 43: loss:2.880164; accuracy:0.1956
